season,player,tm,fantpos,g,rush_att,rush_yds,y_a,rush_td,tgt,rec,yds,rec_td,ppr
2005,Terry Glenn,DAL,WR,16,2,-4,-2,1,119,62,1136,7,223.2
2005,Reggie Wayne,IND,WR,16,0,0,"",0,122,83,1055,5,218.5
2005,Warrick Dunn,ATL,RB,16,280,1416,5.06,3,37,29,220,1,216.6
2005,Keenan McCardell,SDG,WR,16,2,6,3,0,108,70,917,9,216.3
2005,Eddie Kennison,KAN,WR,16,7,43,6.14,0,108,68,1102,5,212.5
2005,Derrick Mason,BAL,WR,16,0,0,"",0,137,86,1073,3,211.3
2005,Reuben Droughns,CLE,RB,16,309,1232,3.99,2,56,39,369,0,211.1
2005,Randy Moss,OAK,WR,16,0,0,"",0,123,60,1005,8,208.5
2005,Jimmy Smith,JAX,WR,16,0,0,"",0,128,70,1023,6,208.3
2005,Deion Branch,NWE,WR,16,0,0,"",0,125,78,998,5,207.8
2005,Donte Stallworth,NOR,WR,16,2,2,1,0,129,70,945,7,206.7
2005,Domanick Williams,HOU,RB,11,230,976,4.24,2,48,39,337,4,206.3
2005,Todd Heap,BAL,TE,16,0,0,"",0,114,75,855,7,202.5
2005,Willis McGahee,BUF,RB,16,325,1247,3.84,5,37,28,178,0,200.5
2005,Jerry Porter,OAK,WR,16,1,-8,-8,0,142,76,942,5,199.4
2005,Jeremy Shockey,NYG,TE,15,0,0,"",0,121,65,891,7,198.1
2005,Antonio Bryant,CLE,WR,16,1,3,3,0,123,69,1009,4,194.2
2005,Keyshawn Johnson,DAL,WR,16,1,3,3,0,123,71,839,6,193.2
2005,Corey Dillon,NWE,RB,12,209,733,3.51,12,26,22,181,1,191.4
2005,Chris Cooley,WAS,RB,16,0,0,"",0,103,71,774,7,190.4
2005,Willie Parker,PIT,RB,15,255,1202,4.71,4,24,18,218,1,190
2005,Laveranues Coles,NYJ,WR,16,0,0,"",0,132,73,845,5,187.5
2005,Eric Moulds,BUF,WR,15,0,0,"",0,129,81,816,4,186.6
2005,Julius Jones,DAL,RB,13,257,993,3.86,5,45,35,218,0,186.1
2005,Chris Brown,TEN,RB,15,224,851,3.8,5,37,25,327,2,184.8
2005,Alge Crumpler,ATL,TE,16,0,0,"",0,118,65,877,5,184.7
2005,Joe Jurevicius,SEA,WR,16,0,0,"",0,84,55,694,10,184.4
2005,Kevin Curtis,STL,WR,16,1,5,5,1,97,60,801,6,182.6
2005,Cadillac Williams,TAM,RB,14,290,1178,4.06,6,25,20,81,0,181.9
2005,Tony Gonzalez,KAN,TE,16,0,0,"",0,116,78,905,2,180.5
2005,Jason Witten,DAL,TE,16,0,0,"",0,89,66,757,6,177.7
2005,DeShaun Foster,CAR,RB,15,205,879,4.29,2,48,34,372,1,177.1
2005,Ronnie Brown,MIA,RB,15,207,907,4.38,4,47,32,232,1,175.9
2005,Amani Toomer,NYG,WR,16,0,0,"",0,109,60,684,7,170.4
2005,Tatum Bell,DEN,RB,15,173,921,5.32,8,28,18,104,0,168.5
2005,Lee Evans,BUF,WR,16,4,38,9.5,0,92,48,743,7,168.1
2005,Jamal Lewis,BAL,RB,15,269,906,3.37,3,44,32,191,1,165.7
2005,Muhsin Muhammad,CHI,WR,15,0,0,"",0,136,64,750,4,163
2005,Bobby Engram,SEA,WR,13,0,0,"",0,97,67,778,3,162.8
2005,Roy Williams,DET,WR,13,0,0,"",0,94,45,687,8,161.7
2005,Mewelde Moore,MIN,RB,16,155,662,4.27,1,49,37,339,2,161.1
2005,Terrell Owens,PHI,WR,7,1,2,2,0,92,47,763,6,159.5
2005,Drew Bennett,TEN,WR,13,1,3,3,0,109,58,738,4,156.1
2005,Eric Parker,SDG,WR,15,4,55,13.75,0,80,57,725,3,153
2005,Brandon Lloyd,SFO,WR,16,0,0,"",0,109,48,733,5,151.3
2005,Ernest Wilford,JAX,WR,16,0,0,"",0,74,41,681,7,151.1
2005,Randy McMichael,MIA,TE,16,0,0,"",0,104,60,582,5,148.2
2005,L.J. Smith,PHI,TE,16,0,0,"",0,107,61,682,3,147.2
2005,David Givens,NWE,WR,13,2,13,6.5,0,96,59,738,2,146.1
2005,Andre Johnson,HOU,WR,13,6,10,1.67,0,114,63,688,2,144.8
2005,Curtis Martin,NYJ,RB,12,220,735,3.34,5,30,24,118,0,139.3
2005,Antonio Chatman,GNB,WR,16,8,34,4.25,0,86,49,549,4,137.3
2005,Ricky Williams,MIA,RB,12,168,743,4.42,6,20,17,93,0,136.6
2005,Stephen Davis,CAR,RB,13,180,549,3.05,12,12,5,45,0,136.4
2005,Travis Taylor,MIN,WR,16,2,3,1.5,0,90,50,604,4,134.7
2005,Ashley Lelie,DEN,WR,16,5,84,16.8,0,88,42,770,1,133.4
2005,Ben Troupe,TEN,TE,15,0,0,"",0,80,55,530,4,132
2005,Jermaine Wiggins,MIN,TE,16,0,0,"",0,92,69,568,1,131.8
2005,Kevan Barlow,SFO,RB,12,176,581,3.3,3,42,31,241,0,131.2
2005,Jerramy Stevens,SEA,TE,16,0,0,"",0,68,45,554,5,130.4
2005,Brian Finneran,ATL,WR,16,0,0,"",0,81,50,611,2,129.1
2005,Priest Holmes,KAN,RB,7,119,451,3.79,6,32,21,197,1,127.8
2005,Kevin Jones,DET,RB,13,186,664,3.57,5,28,20,109,0,127.3
2005,Justin McCareins,NYJ,WR,16,1,8,8,0,102,43,713,2,127.1
2005,Marty Booker,MIA,WR,15,0,0,"",0,86,39,686,3,125.6
2005,Chester Taylor,BAL,RB,15,117,487,4.16,0,53,41,292,1,124.9
2005,Reggie Brown,PHI,WR,16,1,5,5,0,79,43,571,4,124.6
2005,Chris Perry,CIN,RB,14,61,279,4.57,0,62,51,328,2,123.7
2005,Antwaan Randle El,PIT,WR,16,12,73,6.08,0,69,35,558,1,122.8
2005,Michael Pittman,TAM,RB,16,70,436,6.23,1,46,36,300,1,121.6
2005,Erron Kinney,TEN,TE,14,0,0,"",0,72,55,543,2,121.3
2005,Heath Miller,PIT,TE,16,0,0,"",0,52,39,459,6,120.9
2005,Joe Horn,NOR,WR,13,0,0,"",0,103,49,654,1,120.4
2005,Fred Taylor,JAX,RB,11,194,787,4.06,3,18,13,83,0,118
2005,Samkon Gado,GNB,RB,8,143,582,4.07,6,12,10,77,1,117.9
2005,Jabar Gaffney,HOU,WR,16,4,13,3.25,0,90,55,492,2,117.5
2005,Michael Bennett,MIN,RB,16,126,473,3.75,3,31,27,124,2,116.7
2005,Marcus Pollard,DET,TE,16,0,0,"",0,79,46,516,3,115.6
2005,Matt Jones,JAX,WR,16,12,51,4.25,0,69,36,432,5,114.8
2005,Marcus Robinson,MIN,WR,15,0,0,"",0,57,31,515,5,114.5
2005,Marion Barber,DAL,RB,13,138,538,3.9,5,25,18,115,0,113.3
2005,Tony Fisher,GNB,RB,14,60,173,2.88,1,65,48,347,1,112.6
2005,Mark Clayton,BAL,WR,14,8,33,4.13,1,87,44,471,2,112.4
2005,Greg Lewis,PHI,WR,16,2,13,6.5,0,105,48,561,1,111.4
2005,Doug Gabriel,OAK,WR,14,1,5,5,0,72,37,554,3,110.9
2005,Marshall Faulk,STL,RB,16,65,292,4.49,0,58,44,291,1,110.3
2005,Dallas Clark,IND,TE,15,0,0,"",0,52,37,488,4,109.8
2005,Corey Bradford,HOU,WR,16,1,-2,-2,0,66,34,436,5,109.4
2005,Chris Henry,CIN,WR,14,0,0,"",0,50,31,422,6,109.2
2005,Dennis Northcutt,CLE,WR,16,2,33,16.5,0,77,42,441,2,107.4
2005,Samie Parker,KAN,WR,12,0,0,"",0,58,36,533,3,107.3
2005,Frank Gore,SFO,RB,14,127,608,4.79,3,22,15,131,0,106.9
2005,Isaac Bruce,STL,WR,11,0,0,"",0,71,36,525,3,106.5
2005,Marcel Shipp,ARI,RB,15,157,451,2.87,0,44,35,255,0,105.6
2005,Darrell Jackson,SEA,WR,6,1,7,7,0,55,38,482,3,104.9
2005,Michael Jenkins,ATL,WR,14,0,0,"",0,71,36,508,3,104.8
2005,Dante Hall,KAN,WR,16,7,11,1.57,0,51,34,436,3,102.7
2005,Shawn Bryson,DET,RB,16,64,306,4.78,1,47,37,284,0,102
2005,Brandon Stokley,IND,WR,15,0,0,"",0,67,41,543,1,101.3
2005,Braylon Edwards,CLE,WR,10,0,0,"",0,59,32,512,3,101.2
2005,Steve Heiden,CLE,TE,15,0,0,"",0,60,43,401,3,101.1
2005,Antowain Smith,NOR,RB,16,166,659,3.97,3,15,12,46,0,100.5
2005,Aaron Stecker,NOR,RB,15,95,363,3.82,0,48,35,281,0,99.4
2005,Mike Alstott,TAM,RB,16,34,80,2.35,6,38,25,222,1,99.2
2005,Shaun McDonald,STL,WR,16,1,7,7,0,74,46,523,0,99
2005,Jerome Bettis,PIT,RB,12,110,368,3.35,9,4,4,40,0,98.8
2005,T.J. Duckett,ATL,RB,14,121,380,3.14,8,7,6,63,0,98.3
2005,Greg Jones,JAX,RB,14,151,575,3.81,4,15,10,65,0,98
2005,Troy Brown,NWE,WR,13,0,0,"",0,59,39,466,2,97.6
2005,Ben Watson,NWE,TE,15,0,0,"",0,54,29,441,4,97.1
2005,Jonathan Wells,HOU,RB,15,90,325,3.61,4,27,22,179,0,96.4
2005,Az-Zahir Hakim,NOR,WR,12,0,0,"",0,58,34,489,2,94.9
2005,Roddy White,ATL,WR,16,4,12,3,0,69,29,446,3,92.8
2005,Ricky Proehl,CAR,WR,16,1,-8,-8,0,50,25,441,4,92.3
2005,Artose Pinner,DET,RB,16,106,349,3.29,3,25,21,181,0,92
2005,Bryant Johnson,ARI,WR,14,1,0,0,0,72,40,432,1,89.2
2005,Josh Reed,BUF,WR,16,1,-3,-3,0,53,32,449,2,88.6
2005,Arnaz Battle,SFO,WR,10,8,11,1.38,0,54,32,363,3,88.5
2005,J.J. Arrington,ARI,RB,15,112,370,3.3,2,34,25,139,0,87.9
2005,Patrick Pass,NWE,RB,12,54,245,4.54,3,30,22,227,0,87.2
2005,Jeb Putzier,DEN,WR,16,0,0,"",0,58,37,481,0,87.1
2005,Robert Ferguson,GNB,WR,11,0,0,"",0,57,27,366,3,83.6
2005,Scottie Vines,DET,WR,13,1,7,7,0,71,40,417,0,82.4
2005,Zachary Hilton,NOR,TE,15,0,0,"",0,56,35,396,1,80.6
2005,Deuce McAllister,NOR,RB,5,93,335,3.6,3,18,17,117,0,80.2
2005,D.J. Hackett,SEA,WR,13,0,0,"",0,43,28,400,2,80
2005,Reggie Williams,JAX,WR,16,2,3,1.5,0,63,35,445,0,79.8
2005,Justin Gage,CHI,WR,15,0,0,"",0,55,31,346,2,77.6
2005,Koren Robinson,MIN,WR,14,4,27,6.75,1,37,22,347,1,77.4
2005,Alvin Pearman,JAX,RB,16,39,149,3.82,1,36,32,240,0,76.9
2005,Bo Scaife,TEN,TE,16,0,0,"",0,56,37,273,2,76.3
2005,Troy Williamson,MIN,WR,14,3,28,9.33,0,52,24,372,2,76
2005,Devery Henderson,NOR,WR,15,1,9,9,0,50,22,343,3,75.2
2005,Donald Lee,GNB,TE,15,0,0,"",0,55,33,294,2,74.4
2005,Wes Welker,MIA,WR,16,1,5,5,0,52,29,434,0,72.9
2005,Courtney Anderson,OAK,TE,14,0,0,"",0,48,24,303,3,72.3
2005,Tim Dwight,NWE,WR,16,4,11,2.75,0,34,19,332,3,71.3
2005,Cedrick Wilson,PIT,WR,16,1,0,0,0,53,26,451,0,71.1
2005,Reche Caldwell,SDG,WR,16,2,10,5,0,43,28,352,1,70.2
2005,Kyle Johnson,DEN,RB,16,4,9,2.25,1,31,17,160,5,69.9
2005,Ladell Betts,WAS,RB,12,89,338,3.8,1,17,10,78,1,69.6
2005,Kevin Faulk,NWE,RB,8,51,145,2.84,0,37,29,260,0,69.5
2005,David Martin,GNB,TE,12,0,0,"",0,39,27,224,3,69.4
2005,Michael Clayton,TAM,WR,14,1,2,2,0,55,32,372,0,69.4
2005,Ike Hilliard,TAM,WR,16,0,0,"",0,53,35,282,1,69.2
2005,Nate Burleson,MIN,WR,12,2,-6,-3,0,52,30,328,1,68.2
2005,Patrick Crayton,DAL,WR,11,1,0,0,0,35,22,341,2,68.1
2005,Verron Haynes,PIT,RB,14,74,274,3.7,3,17,11,113,0,67.7
2005,Doug Jolley,NYJ,TE,16,0,0,"",0,50,29,324,1,67.4
2005,Mike Sellers,WAS,WR,15,1,1,1,1,16,12,72,7,67.3
2005,Keary Colbert,CAR,WR,16,1,6,6,0,55,25,282,2,65.8
2005,Obafemi Ayanbadejo,ARI,RB,16,22,46,2.09,0,45,34,231,0,65.7
2005,Maurice Hicks,SFO,RB,14,59,308,5.22,3,16,12,47,0,65.5
2005,Brandon Jones,TEN,WR,10,1,1,1,0,47,23,299,2,65
2005,Roydell Williams,TEN,WR,10,0,0,"",0,39,21,299,2,62.9
2005,Jerald Sowell,NYJ,RB,16,1,1,1,1,38,28,155,2,61.6
2005,Adam Bergen,ARI,TE,16,0,0,"",0,43,28,270,1,61
2005,Ahman Green,GNB,RB,5,77,255,3.31,0,27,19,147,0,59.2
2005,Desmond Clark,CHI,TE,16,0,0,"",0,49,24,229,2,58.9
2005,Frisman Jackson,CLE,WR,12,0,0,"",0,41,24,287,1,58.7
2005,Travis Henry,TEN,RB,10,88,335,3.81,0,20,13,117,0,58.2
2005,Daniel Graham,NWE,TE,11,0,0,"",0,25,16,235,3,57.5
2005,Courtney Roby,TEN,WR,13,2,16,8,0,43,21,289,1,57.5
2005,Cedric Houston,NYJ,RB,12,81,302,3.73,2,10,8,66,0,56.8
2005,Dominic Rhodes,IND,RB,13,40,118,2.95,4,16,12,88,0,56.6
2005,Justin Griffith,ATL,RB,16,15,65,4.33,0,34,21,111,3,56.6
2005,Bryan Fletcher,IND,TE,16,0,0,"",0,27,18,202,3,56.2
2005,William Henderson,GNB,RB,16,1,-5,-5,0,34,30,264,0,55.9
2005,Kris Mangum,CAR,TE,14,0,0,"",0,35,23,202,2,55.2
2005,Lorenzo Neal,SDG,RB,16,29,98,3.38,0,29,24,145,1,54.3
2005,Brandon Jacobs,NYG,RB,16,38,99,2.61,7,0,0,0,0,51.9
2005,Bubba Franks,GNB,TE,10,0,0,"",0,39,25,207,1,51.7
2005,Michael Turner,SDG,RB,16,57,335,5.88,3,1,0,0,0,51.5
2005,Zack Crockett,OAK,RB,16,60,208,3.47,1,18,13,111,0,50.9
2005,Chris Baker,NYJ,TE,8,0,0,"",0,25,18,269,1,50.9
2005,Billy McMullen,PHI,WR,16,0,0,"",0,38,18,268,1,50.8
2005,Ryan Moats,PHI,RB,7,55,278,5.05,3,6,4,7,0,50.5
2005,Johnnie Morton,SFO,WR,13,0,0,"",0,44,21,288,0,49.8
2005,Vernand Morency,HOU,RB,12,46,184,4,2,15,10,87,0,49.1
2005,Troy Walters,IND,WR,16,0,0,"",0,19,14,152,3,47.2
2005,Dane Looker,STL,WR,16,0,0,"",0,27,23,237,0,46.7
2005,Mack Strong,SEA,RB,16,17,78,4.59,0,27,22,166,0,46.4
2005,Kevin Walter,CIN,WR,16,0,0,"",0,29,19,211,1,46.1
2005,Heath Evans,2TM,RB,12,52,192,3.69,0,17,14,105,0,45.7
2005,Matt Schobel,CIN,TE,16,0,0,"",0,25,18,193,1,45.3
2005,Shaud Williams,BUF,RB,16,45,161,3.58,0,23,17,118,0,44.9
2005,Maurice Morris,SEA,RB,16,71,288,4.06,1,6,5,48,0,44.6
2005,Jerricho Cotchery,NYJ,WR,16,1,4,4,0,32,19,251,0,44.5
2005,Stephen Alexander,DEN,TE,16,0,0,"",0,36,21,170,1,44
2005,David Patten,WAS,WR,9,0,0,"",0,53,22,217,0,43.7
2005,Lamar Gordon,PHI,RB,14,54,182,3.37,1,17,11,79,0,43.1
2005,LeRon McCoy,ARI,WR,10,0,0,"",0,30,18,191,1,43.1
2005,LaBrandon Toefield,JAX,RB,9,36,142,3.94,4,7,3,17,0,42.9
2005,Charlie Adams,DEN,WR,16,5,14,2.8,0,36,21,203,0,42.7
2005,Nick Goings,CAR,RB,16,37,133,3.59,0,20,14,151,0,42.4
2005,Daniel Wilcox,BAL,TE,13,0,0,"",0,28,20,154,1,41.4
2005,Tyrone Calico,TEN,WR,12,0,0,"",0,42,22,191,0,41.1
2005,Mark Bradley,CHI,WR,7,0,0,"",0,36,18,230,0,41
2005,Marcellus Rivers,HOU,TE,16,0,0,"",0,35,24,168,0,40.8
2005,Bernard Berrian,CHI,WR,11,2,31,15.5,0,25,13,246,0,40.7
2005,Charles Rogers,DET,WR,9,0,0,"",0,31,14,197,1,39.7
2005,Kyle Brady,JAX,TE,16,0,0,"",0,26,18,157,1,39.7
2005,Michael Gaines,CAR,TE,11,0,0,"",0,16,12,155,2,39.5
2005,Aaron Shea,CLE,TE,12,0,0,"",0,32,18,153,1,39.3
2005,Jim Kleinsasser,MIN,TE,16,0,0,"",0,28,22,171,0,39.1
2005,Jeremi Johnson,CIN,RB,16,8,14,1.75,0,19,12,65,3,37.9
2005,Ron Dayne,DEN,RB,10,53,270,5.09,1,3,3,17,0,37.7
2005,Alvis Whitted,OAK,WR,16,2,51,25.5,0,26,14,183,0,37.4
2005,Robert Royal,WAS,TE,15,0,0,"",0,35,18,131,1,37.1
2005,George Wrighster,JAX,TE,16,0,0,"",0,23,13,120,2,37
2005,Chris Horn,KAN,WR,14,0,0,"",0,31,18,187,0,36.7
2005,Rock Cartwright,WAS,RB,16,27,199,7.37,2,4,2,23,0,36.2
2005,Randy Hymes,BAL,WR,16,0,0,"",0,31,11,132,2,36.2
2005,Quincy Morgan,PIT,WR,16,0,0,"",0,18,9,150,2,36
2005,Roscoe Parrish,BUF,WR,10,2,-2,-1,0,25,15,148,1,35.7
2005,Ernie Conwell,NOR,TE,8,0,0,"",0,29,13,165,1,35.5
2005,James Thrash,WAS,RB,12,1,8,8,0,30,14,194,0,34.2
2005,Rod Gardner,2TM,WR,13,0,0,"",0,26,13,151,1,34.1
2005,Andre Davis,NWE,WR,9,0,0,"",0,24,9,190,1,34
2005,Tim Carter,NYG,WR,15,6,46,7.67,0,25,10,186,0,33.2
2005,Mark Campbell,BUF,TE,14,0,0,"",0,29,19,139,0,32.9
2005,Brandon Manumaleuna,STL,RB,14,1,2,2,0,20,13,129,1,32.1
2005,Bobby Wade,2TM,WR,14,1,1,1,0,29,14,120,0,32.1
2005,Jarrett Payton,TEN,RB,13,33,105,3.18,2,10,6,30,0,31.5
2005,Eric Edwards,ARI,WR,16,0,0,"",0,17,12,133,1,31.3
2005,Wayne Chrebet,NYJ,WR,8,0,0,"",0,23,15,153,0,30.3
2005,Kevin Johnson,DET,WR,6,0,0,"",0,31,17,133,0,30.3
2005,Ciatrick Fason,MIN,RB,13,32,62,1.94,4,0,0,0,0,30.2
2005,Duce Staley,PIT,RB,5,38,148,3.89,1,7,6,34,0,30.2
2005,Reggie Kelly,CIN,TE,15,0,0,"",0,18,15,90,1,30
2005,Peter Warrick,SEA,WR,13,1,5,5,0,23,11,180,0,29.5
2005,Jerome Mathis,HOU,WR,12,0,0,"",0,13,5,65,1,29.5
2005,Randal Williams,OAK,WR,16,0,0,"",0,26,13,164,0,29.4
2005,Daimon Shelton,BUF,RB,16,1,0,0,0,21,13,98,1,28.8
2005,Marc Edwards,CHI,RB,8,0,0,"",0,13,10,66,2,28.6
2005,Cedric Benson,CHI,RB,9,67,272,4.06,0,1,1,3,0,28.5
2005,Ryan Hannam,SEA,TE,16,0,0,"",0,21,13,89,1,27.9
2005,Reno Mahe,PHI,RB,15,20,87,4.35,0,20,12,68,0,27.5
2005,Anthony Becht,TAM,TE,16,0,0,"",0,25,16,112,0,27.2
2005,Charles Lee,ARI,WR,6,0,0,"",0,18,11,152,0,26.2
2005,Kelley Washington,CIN,WR,7,0,0,"",0,19,10,101,1,26.1
2005,Christian Fauria,NWE,TE,16,0,0,"",0,17,8,57,2,25.7
2005,Sammy Morris,MIA,RB,16,16,58,3.63,1,12,8,54,0,25.2
2005,Brad Hoover,CAR,RB,15,10,22,2.2,0,21,14,87,0,24.9
2005,Najeh Davenport,GNB,RB,5,30,105,3.5,2,2,2,3,0,24.8
2005,Terrelle Smith,CLE,RB,16,6,9,1.5,0,16,12,58,1,24.7
2005,Noah Herron,2TM,RB,7,48,123,2.56,2,0,0,0,0,24.3
2005,Tony Richardson,KAN,RB,16,6,20,3.33,0,16,9,68,1,23.8
2005,Todd Devoe,DEN,WR,14,0,0,"",0,14,9,87,1,23.7
2005,Lousaka Polite,DAL,RB,14,2,8,4,0,14,9,72,1,23
2005,Troy Fleming,TEN,RB,13,0,0,"",0,15,10,69,1,22.9
2005,Tyson Thompson,DAL,RB,15,46,182,3.96,0,4,3,16,0,22.8
2005,Jim Finn,NYG,RB,16,0,0,"",0,24,13,98,0,22.8
2005,Edell Shepherd,TAM,WR,16,0,0,"",0,9,6,103,1,22.3
2005,Jerheme Urban,SEA,WR,4,0,0,"",0,10,7,151,0,22.1
2005,Marc Boerigter,KAN,WR,10,0,0,"",0,16,8,119,0,21.9
2005,Josh Parry,PHI,RB,16,0,0,"",0,16,13,89,0,21.9
2005,Bryan Gilmore,MIA,WR,15,0,0,"",0,20,5,105,1,21.5
2005,Drew Carter,CAR,WR,3,0,0,"",0,15,5,103,1,21.3
2005,Taylor Jacobs,WAS,WR,15,0,0,"",0,25,11,100,0,21
2005,Ben Utecht,IND,TE,12,0,0,"",0,12,3,59,2,20.9
2005,Justin Peelle,SDG,TE,16,0,0,"",0,20,11,38,1,20.8
2005,Derrick Wimbush,JAX,RB,14,3,12,4,1,10,5,26,0,20.8
2005,Derick Armstrong,HOU,WR,13,0,0,"",0,12,9,115,0,20.5
2005,Casey Fitzsimmons,DET,TE,14,0,0,"",0,17,10,45,1,20.5
2005,Terry Jackson,SFO,RB,16,2,11,5.5,0,18,10,67,0,19.8
2005,Jason McAddley,SFO,WR,12,0,0,"",0,15,7,125,0,19.5
2005,Tab Perry,CIN,WR,16,3,9,3,1,5,4,21,1,19
2005,Arlen Harris,STL,RB,16,13,21,1.62,1,5,4,34,0,17.5
2005,Jameel Cook,TAM,RB,16,0,0,"",0,10,7,43,1,17.3
2005,Mike Karney,NOR,RB,16,6,12,2,0,13,10,61,0,17.3
2005,Cory Schlesinger,DET,RB,11,1,1,1,0,14,8,31,1,17.2
2005,Visanthe Shiancoe,NYG,TE,16,0,0,"",0,17,8,91,0,17.1
2005,Bethel Johnson,NWE,WR,11,0,0,"",0,6,4,67,1,16.7
2005,Jonathan Smith,BUF,WR,7,1,1,1,0,7,5,56,1,16.7
2005,Terry Jones,2TM,TE,8,0,0,"",0,15,9,76,0,16.6
2005,Peerless Price,DAL,WR,7,1,9,9,0,9,6,96,0,16.5
2005,David Tyree,NYG,WR,13,0,0,"",0,9,5,52,1,16.2
2005,Andrae Thurman,2TM,WR,15,0,0,"",0,14,7,92,0,16.2
2005,Madison Hedgecock,STL,RB,16,1,0,0,0,11,9,69,0,15.9
2005,William Green,CLE,RB,8,20,78,3.9,0,8,5,30,0,15.8
2005,Derrick Ward,NYG,RB,14,35,123,3.51,0,5,2,13,0,15.6
2005,Moe Williams,MIN,RB,6,13,20,1.54,0,14,8,52,0,15.2
2005,Aveion Cason,STL,RB,2,10,65,6.5,1,1,1,11,0,14.6
2005,Mike Bartrum,PHI,TE,16,0,0,"",0,2,2,6,2,14.6
2005,Anthony Thomas,2TM,RB,10,43,92,2.14,0,8,4,13,0,14.5
2005,Aaron Moorehead,IND,WR,2,0,0,"",0,11,7,75,0,14.5
2005,Dwayne Carswell,DEN,TE,7,0,0,"",0,2,2,3,2,14.3
2005,Darnerien McCants,PHI,WR,12,0,0,"",0,9,5,87,0,13.7
2005,Dee Brown,KAN,RB,8,7,21,3,0,3,3,23,1,13.4
2005,Dan Kreider,PIT,RB,16,3,21,7,0,11,7,43,0,13.4
2005,Lorenzo Diamond,MIA,TE,16,0,0,"",0,12,8,54,0,13.4
2005,Jason Wright,CLE,RB,3,11,27,2.45,1,3,3,15,0,13.2
2005,Dwayne Blakley,ATL,TE,16,0,0,"",0,7,4,30,1,13
2005,Cam Cleeland,STL,TE,9,0,0,"",0,6,5,17,1,12.7
2005,Justin Green,BAL,RB,12,5,4,0.8,0,8,7,32,0,12.6
2005,Paul Smith,DET,RB,12,4,16,4,0,12,6,49,0,12.5
2005,David Boston,MIA,WR,5,0,0,"",0,10,4,80,0,12
2005,Darnell Dinkins,BAL,TE,16,0,0,"",0,13,6,55,0,11.5
2005,Dan Campbell,DAL,TE,16,0,0,"",0,7,3,24,1,11.4
2005,Chad Lewis,PHI,TE,8,0,0,"",0,9,5,64,0,11.4
2005,Stephen Spach,PHI,TE,13,0,0,"",0,12,7,42,0,11.2
2005,Dez White,ATL,WR,6,0,0,"",0,10,2,25,1,10.5
2005,Billy Bajema,SFO,WR,15,0,0,"",0,10,5,54,0,10.4
2005,Jason Dunn,KAN,TE,16,0,0,"",0,9,5,53,0,10.3
2005,Leonard Weaver,SEA,RB,16,17,80,4.71,0,3,1,12,0,10.2
2005,Wesley Duke,DEN,TE,3,0,0,"",0,4,2,22,1,10.2
2005,Jamal Robertson,CAR,RB,7,14,41,2.93,1,2,0,0,0,10.1
2005,Lee Suggs,CLE,RB,8,8,15,1.88,0,8,6,26,0,10.1
2005,Derrick Blaylock,NYJ,RB,7,17,53,3.12,0,4,3,17,0,10
2005,Ran Carthon,IND,RB,6,13,18,1.38,1,1,1,10,0,9.8
2005,Sam Aiken,BUF,WR,16,0,0,"",0,13,4,57,0,9.7
2005,J.P. Foschi,OAK,TE,10,0,0,"",0,11,6,37,0,9.7
2005,Lamont Hall,NOR,TE,16,0,0,"",0,7,6,36,0,9.6
2005,Nate Poole,NOR,WR,7,0,0,"",0,4,3,63,0,9.3
2005,Joel Dreessen,NYJ,TE,14,0,0,"",0,10,5,41,0,9.1
2005,Darren Sproles,SDG,RB,15,8,50,6.25,0,4,3,10,0,9
2005,Joe Burns,BUF,RB,16,0,0,"",0,1,1,19,1,8.9
2005,Vincent Jackson,SDG,WR,8,0,0,"",0,8,3,59,0,8.9
2005,Clarence Moore,BAL,WR,4,0,0,"",0,19,3,59,0,8.9
2005,Jerame Tuman,PIT,TE,15,0,0,"",0,4,3,57,0,8.7
2005,Terrence Murphy,GNB,WR,3,0,0,"",0,11,5,36,0,8.6
2005,Jason Peters,BUF,TE,16,0,0,"",0,4,2,5,1,8.5
2005,Reggie Newhouse,ARI,WR,3,0,0,"",0,10,4,45,0,8.5
2005,Earnest Graham,TAM,RB,16,28,83,2.96,0,1,0,0,0,8.3
2005,Donovan Morgan,HOU,WR,3,0,0,"",0,9,4,42,0,8.2
2005,B.J. Askew,NYJ,TE,10,13,59,4.54,0,1,1,11,0,8
2005,Brian Jones,JAX,TE,13,0,0,"",0,6,3,49,0,7.9
2005,Chris Hetherington,SFO,RB,16,1,3,3,0,9,5,26,0,7.9
2005,Jason McKie,CHI,RB,8,3,22,7.33,0,4,4,15,0,7.7
2005,Josh Cribbs,CLE,WR,14,0,0,"",0,1,1,7,0,7.7
2005,Damien Nash,TEN,RB,3,6,32,5.33,0,3,3,14,0,7.6
2005,Bruce Perry,PHI,RB,2,16,74,4.63,0,2,0,0,0,7.4
2005,Moran Norris,HOU,RB,16,0,0,"",0,1,1,4,1,7.4
2005,James Mungro,IND,RB,12,7,15,2.14,0,3,3,28,0,7.3
2005,Tom Ashworth,NWE,TE,14,0,0,"",0,1,1,1,1,7.1
2005,John Gilmore,CHI,TE,16,0,0,"",0,4,1,1,1,7.1
2005,Will Heller,MIA,TE,7,0,0,"",0,2,1,1,1,7.1
2005,Bryan Johnson,CHI,RB,7,1,5,5,0,5,5,15,0,7
2005,Kris Wilson,KAN,TE,14,1,6,6,0,5,3,33,0,6.9
